,total_RE,white,black,aindian,asian,pacisland,other,latinx,total_poverty,under_poverty,income,county,state,tract,GEOID10,acs_year
1271,2090.0,2017.0,0.0,5.0,0.0,0.0,0.0,68.0,2090.0,82.0,66780.0,063,53,012702,53063012702,2015
1272,4002.0,3489.0,50.0,32.0,114.0,0.0,143.0,174.0,4000.0,370.0,60814.0,063,53,012801,53063012801,2015
1273,3520.0,3148.0,0.0,22.0,37.0,0.0,126.0,187.0,3486.0,159.0,60050.0,063,53,012802,53063012802,2015
1274,3229.0,2740.0,0.0,30.0,7.0,0.0,26.0,426.0,3185.0,595.0,48806.0,063,53,012901,53063012901,2015
1275,6757.0,5668.0,29.0,149.0,240.0,0.0,173.0,498.0,6675.0,887.0,51875.0,063,53,012902,53063012902,2015
1276,7896.0,6758.0,98.0,65.0,219.0,0.0,326.0,430.0,7810.0,1189.0,60054.0,063,53,013000,53063013000,2015
1277,10935.0,10204.0,42.0,0.0,150.0,0.0,295.0,244.0,10882.0,1899.0,53594.0,063,53,013100,53063013100,2015
1278,7735.0,7212.0,0.0,88.0,72.0,0.0,213.0,150.0,7663.0,869.0,57739.0,063,53,013201,53063013201,2015
1279,9390.0,8267.0,89.0,13.0,263.0,77.0,192.0,489.0,9324.0,477.0,72317.0,063,53,013202,53063013202,2015
1280,3175.0,2992.0,34.0,0.0,79.0,0.0,20.0,50.0,3158.0,161.0,84231.0,063,53,013300,53063013300,2015
1281,4817.0,4113.0,66.0,42.0,180.0,0.0,263.0,153.0,4789.0,130.0,87335.0,063,53,013401,53063013401,2015
1282,8469.0,7399.0,179.0,41.0,200.0,0.0,224.0,426.0,8469.0,379.0,87127.0,063,53,013500,53063013500,2015
1283,4715.0,3687.0,110.0,63.0,155.0,46.0,327.0,327.0,4715.0,459.0,56162.0,063,53,013600,53063013600,2015
1284,3535.0,2738.0,98.0,134.0,174.0,48.0,128.0,215.0,3243.0,414.0,44885.0,063,53,013700,53063013700,2015
1285,2947.0,2181.0,325.0,5.0,89.0,0.0,64.0,283.0,2405.0,136.0,54514.0,063,53,013800,53063013800,2015
1286,5774.0,5093.0,142.0,43.0,19.0,20.0,281.0,176.0,5263.0,747.0,45000.0,063,53,013900,53063013900,2015
1287,5602.0,4104.0,249.0,38.0,261.0,96.0,226.0,551.0,3851.0,1648.0,24187.0,063,53,014001,53063014001,2015
1288,5151.0,4297.0,181.0,53.0,0.0,14.0,156.0,450.0,5099.0,1812.0,30811.0,063,53,014002,53063014002,2015
1289,5868.0,4981.0,211.0,212.0,128.0,0.0,213.0,123.0,5848.0,680.0,62646.0,063,53,014100,53063014100,2015
1290,3285.0,3097.0,0.0,0.0,36.0,0.0,107.0,45.0,3285.0,743.0,53077.0,063,53,014200,53063014200,2015
1291,2837.0,2622.0,0.0,56.0,15.0,0.0,53.0,91.0,2802.0,349.0,47483.0,063,53,014300,53063014300,2015
1292,4718.0,3712.0,138.0,15.0,294.0,116.0,169.0,274.0,4718.0,672.0,47532.0,063,53,014400,53063014400,2015
1293,1827.0,1529.0,47.0,8.0,0.0,0.0,100.0,143.0,1745.0,832.0,26066.0,063,53,014500,53063014500,2015
1294,2204.0,319.0,9.0,1526.0,34.0,0.0,229.0,87.0,2192.0,672.0,31827.0,065,53,941000,53065941000,2015
1295,7302.0,6802.0,17.0,71.0,15.0,0.0,192.0,198.0,7291.0,1254.0,40467.0,065,53,950100,53065950100,2015
1296,3463.0,3093.0,0.0,54.0,0.0,0.0,97.0,219.0,3372.0,623.0,45221.0,065,53,950200,53065950200,2015
1297,2754.0,2356.0,1.0,11.0,31.0,0.0,165.0,190.0,2635.0,648.0,29905.0,065,53,950300,53065950300,2015
1298,2231.0,2142.0,19.0,10.0,0.0,0.0,8.0,52.0,2139.0,363.0,36696.0,065,53,950500,53065950500,2015
1299,2466.0,2325.0,1.0,12.0,7.0,0.0,100.0,21.0,2398.0,392.0,52453.0,065,53,950600,53065950600,2015
1300,2546.0,2281.0,66.0,0.0,59.0,0.0,126.0,14.0,2521.0,595.0,28184.0,065,53,950700,53065950700,2015
1301,3174.0,2902.0,0.0,93.0,28.0,0.0,95.0,56.0,3174.0,525.0,42593.0,065,53,950800,53065950800,2015
1302,1568.0,1436.0,0.0,25.0,3.0,0.0,77.0,26.0,1568.0,232.0,44896.0,065,53,950900,53065950900,2015
1303,3753.0,3222.0,51.0,67.0,11.0,0.0,190.0,212.0,3746.0,947.0,34154.0,065,53,951100,53065951100,2015
1304,3896.0,3637.0,12.0,26.0,0.0,0.0,36.0,185.0,3896.0,519.0,54297.0,065,53,951300,53065951300,2015
1305,8191.0,7470.0,37.0,184.0,75.0,0.0,270.0,155.0,8191.0,983.0,60918.0,065,53,951400,53065951400,2015
1306,3121.0,2690.0,88.0,12.0,55.0,36.0,85.0,137.0,3103.0,631.0,30185.0,067,53,010100,53067010100,2015
1307,5464.0,4407.0,47.0,151.0,264.0,0.0,207.0,388.0,5464.0,1036.0,66577.0,067,53,010200,53067010200,2015
1308,4929.0,3878.0,122.0,58.0,87.0,14.0,285.0,485.0,4837.0,1092.0,53801.0,067,53,010300,53067010300,2015
1309,3594.0,3206.0,29.0,17.0,49.0,14.0,172.0,107.0,3546.0,217.0,78000.0,067,53,010400,53067010400,2015
1310,1607.0,1320.0,34.0,12.0,114.0,4.0,66.0,57.0,1426.0,376.0,35580.0,067,53,010510,53067010510,2015
1311,5646.0,4498.0,71.0,63.0,393.0,0.0,103.0,518.0,5102.0,1198.0,41841.0,067,53,010520,53067010520,2015
1312,6088.0,4962.0,48.0,45.0,351.0,0.0,118.0,564.0,6078.0,1799.0,49635.0,067,53,010600,53067010600,2015
1313,6273.0,4620.0,166.0,60.0,748.0,0.0,197.0,466.0,6273.0,426.0,80191.0,067,53,010700,53067010700,2015
1314,6497.0,5554.0,31.0,122.0,147.0,42.0,265.0,336.0,6497.0,679.0,52849.0,067,53,010800,53067010800,2015
1315,7725.0,5526.0,438.0,50.0,460.0,0.0,806.0,438.0,7709.0,1031.0,60889.0,067,53,010910,53067010910,2015
1316,4053.0,3311.0,181.0,96.0,38.0,0.0,133.0,294.0,3957.0,767.0,44706.0,067,53,010920,53067010920,2015
1317,4891.0,4242.0,0.0,0.0,125.0,0.0,141.0,383.0,4891.0,710.0,64556.0,067,53,011000,53067011000,2015
1318,3908.0,2905.0,46.0,0.0,396.0,86.0,139.0,299.0,3908.0,548.0,71042.0,067,53,011100,53067011100,2015
1319,5184.0,3735.0,226.0,34.0,297.0,5.0,300.0,587.0,4799.0,1014.0,35042.0,067,53,011200,53067011200,2015
1320,4590.0,3539.0,46.0,14.0,239.0,0.0,272.0,480.0,4352.0,351.0,49618.0,067,53,011300,53067011300,2015
1321,5318.0,3818.0,63.0,4.0,396.0,276.0,209.0,524.0,5184.0,682.0,57643.0,067,53,011410,53067011410,2015
1322,6902.0,4845.0,65.0,464.0,250.0,89.0,142.0,1047.0,6902.0,642.0,63826.0,067,53,011420,53067011420,2015
1323,6079.0,4485.0,159.0,67.0,325.0,40.0,357.0,646.0,6069.0,1083.0,57470.0,067,53,011500,53067011500,2015
1324,6785.0,4930.0,387.0,114.0,638.0,29.0,335.0,352.0,6700.0,624.0,76723.0,067,53,011610,53067011610,2015
1325,7262.0,4306.0,678.0,0.0,1128.0,44.0,223.0,883.0,7162.0,984.0,55101.0,067,53,011621,53067011621,2015
1326,4651.0,3191.0,136.0,28.0,663.0,78.0,212.0,343.0,4586.0,287.0,61308.0,067,53,011622,53067011622,2015
1327,5904.0,3910.0,193.0,76.0,645.0,193.0,229.0,601.0,5898.0,345.0,59250.0,067,53,011623,53067011623,2015
1328,3935.0,3231.0,138.0,44.0,134.0,0.0,284.0,104.0,3935.0,397.0,68770.0,067,53,011624,53067011624,2015
1329,7830.0,6559.0,169.0,14.0,707.0,87.0,65.0,204.0,7787.0,313.0,86228.0,067,53,011710,53067011710,2015
1330,4687.0,4010.0,35.0,0.0,325.0,33.0,140.0,144.0,4687.0,269.0,80933.0,067,53,011720,53067011720,2015
1331,3587.0,3251.0,29.0,54.0,95.0,0.0,56.0,102.0,3548.0,230.0,91875.0,067,53,011810,53067011810,2015
1332,3945.0,3487.0,53.0,10.0,16.0,0.0,166.0,213.0,3919.0,406.0,62670.0,067,53,011821,53067011821,2015
1333,4319.0,3633.0,0.0,16.0,318.0,0.0,177.0,175.0,4285.0,452.0,78393.0,067,53,011822,53067011822,2015
1334,7313.0,6752.0,0.0,65.0,105.0,0.0,311.0,80.0,7313.0,653.0,80055.0,067,53,011900,53067011900,2015
1335,6660.0,5474.0,4.0,13.0,634.0,0.0,239.0,296.0,6522.0,485.0,91712.0,067,53,012000,53067012000,2015
1336,4031.0,3791.0,57.0,18.0,18.0,0.0,56.0,86.0,4031.0,150.0,86403.0,067,53,012100,53067012100,2015
1337,2550.0,1996.0,40.0,37.0,193.0,0.0,79.0,205.0,2530.0,296.0,77054.0,067,53,012211,53067012211,2015
1338,7434.0,5286.0,219.0,5.0,1238.0,57.0,181.0,410.0,7193.0,889.0,46496.0,067,53,012212,53067012212,2015
1339,5475.0,3907.0,334.0,51.0,219.0,0.0,638.0,326.0,5470.0,261.0,80727.0,067,53,012221,53067012221,2015
1340,8045.0,6018.0,435.0,25.0,798.0,0.0,285.0,456.0,8045.0,613.0,80059.0,067,53,012222,53067012222,2015
1341,10613.0,6102.0,1229.0,34.0,698.0,262.0,873.0,1384.0,10613.0,583.0,74700.0,067,53,012310,53067012310,2015
1342,3275.0,1564.0,110.0,512.0,287.0,325.0,86.0,391.0,3223.0,832.0,54528.0,067,53,012320,53067012320,2015
1343,4742.0,2222.0,376.0,11.0,279.0,333.0,497.0,970.0,4742.0,574.0,60673.0,067,53,012330,53067012330,2015
1344,7633.0,5866.0,182.0,191.0,237.0,0.0,220.0,937.0,7526.0,1837.0,46236.0,067,53,012411,53067012411,2015
1345,5078.0,3943.0,34.0,0.0,220.0,286.0,181.0,414.0,5038.0,1066.0,54647.0,067,53,012412,53067012412,2015
1346,4021.0,3343.0,7.0,56.0,72.0,0.0,218.0,325.0,4021.0,296.0,81250.0,067,53,012420,53067012420,2015
1347,3172.0,2528.0,69.0,18.0,33.0,0.0,186.0,338.0,3172.0,346.0,61827.0,067,53,012510,53067012510,2015
1348,6854.0,5566.0,109.0,181.0,163.0,0.0,226.0,609.0,6854.0,700.0,55011.0,067,53,012520,53067012520,2015
1349,4217.0,3484.0,148.0,53.0,86.0,16.0,142.0,288.0,4203.0,355.0,70525.0,067,53,012530,53067012530,2015
1350,6338.0,5352.0,91.0,217.0,122.0,0.0,194.0,362.0,6170.0,390.0,70781.0,067,53,012610,53067012610,2015
1351,4517.0,3949.0,3.0,5.0,25.0,0.0,119.0,416.0,4510.0,1177.0,48194.0,067,53,012620,53067012620,2015
1352,2325.0,1987.0,0.0,43.0,0.0,0.0,124.0,171.0,2325.0,290.0,68889.0,067,53,012710,53067012710,2015
1353,7301.0,4871.0,27.0,183.0,363.0,3.0,232.0,1622.0,7176.0,1395.0,53242.0,067,53,012720,53067012720,2015
1354,6355.0,5659.0,82.0,260.0,28.0,27.0,88.0,211.0,5773.0,324.0,54389.0,067,53,012730,53067012730,2015
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,067,53,990100,53067990100,2015
1356,4035.0,3605.0,5.0,62.0,46.0,0.0,142.0,175.0,3946.0,674.0,44485.0,069,53,950100,53069950100,2015
1357,5144.0,3400.0,15.0,22.0,0.0,0.0,51.0,1656.0,5090.0,832.0,62318.0,071,53,920000,53071920000,2015
1358,4560.0,3905.0,49.0,7.0,5.0,0.0,52.0,526.0,4534.0,514.0,56439.0,071,53,920100,53071920100,2015
1359,4218.0,2732.0,4.0,0.0,69.0,0.0,127.0,1250.0,4196.0,508.0,62685.0,071,53,920200,53071920200,2015
1360,8844.0,6934.0,106.0,0.0,55.0,11.0,164.0,1574.0,7911.0,1315.0,43064.0,071,53,920300,53071920300,2015
1361,2892.0,1234.0,596.0,83.0,19.0,0.0,398.0,562.0,13.0,0.0,,071,53,920400,53071920400,2015
1362,2921.0,1119.0,26.0,0.0,11.0,0.0,65.0,1700.0,2912.0,1010.0,29970.0,071,53,920500,53071920500,2015
1363,5450.0,3348.0,25.0,81.0,44.0,0.0,33.0,1919.0,5236.0,1442.0,26536.0,071,53,920600,53071920600,2015
1364,3847.0,2989.0,12.0,20.0,91.0,19.0,58.0,658.0,3834.0,808.0,40955.0,071,53,920701,53071920701,2015
1365,4520.0,3644.0,0.0,13.0,102.0,0.0,89.0,667.0,4497.0,551.0,56935.0,071,53,920702,53071920702,2015
1366,4935.0,3871.0,21.0,3.0,212.0,0.0,9.0,819.0,4935.0,1097.0,44432.0,071,53,920801,53071920801,2015
1367,3692.0,2691.0,9.0,12.0,187.0,0.0,283.0,510.0,2506.0,784.0,39788.0,071,53,920802,53071920802,2015
1368,8703.0,7526.0,45.0,44.0,123.0,11.0,230.0,687.0,8653.0,674.0,69021.0,071,53,920900,53071920900,2015
1369,9846.0,7683.0,150.0,146.0,903.0,14.0,353.0,597.0,9767.0,1242.0,54677.0,073,53,000100,53073000100,2015
1370,10012.0,7962.0,88.0,42.0,296.0,84.0,121.0,1419.0,9922.0,1943.0,42663.0,073,53,000200,53073000200,2015
1371,8653.0,5909.0,167.0,303.0,752.0,10.0,240.0,1272.0,8471.0,2050.0,37569.0,073,53,000300,53073000300,2015
1372,6419.0,5663.0,0.0,0.0,72.0,0.0,218.0,458.0,6208.0,454.0,65174.0,073,53,000400,53073000400,2015
1373,4950.0,4414.0,24.0,0.0,203.0,9.0,84.0,216.0,4882.0,1297.0,41516.0,073,53,000501,53073000501,2015
1374,2487.0,1957.0,38.0,89.0,56.0,0.0,174.0,173.0,2472.0,482.0,39058.0,073,53,000502,53073000502,2015
1375,1718.0,1300.0,34.0,152.0,44.0,0.0,64.0,124.0,1210.0,419.0,24085.0,073,53,000600,53073000600,2015
1376,6812.0,4173.0,96.0,313.0,619.0,0.0,268.0,1343.0,6770.0,1770.0,37623.0,073,53,000700,53073000700,2015
1377,6145.0,4858.0,26.0,152.0,658.0,0.0,96.0,343.0,6145.0,969.0,60310.0,073,53,000803,53073000803,2015
1378,6837.0,5815.0,55.0,0.0,240.0,15.0,352.0,360.0,6837.0,455.0,82180.0,073,53,000804,53073000804,2015
1379,5078.0,4332.0,1.0,171.0,122.0,12.0,211.0,229.0,5069.0,635.0,63816.0,073,53,000805,53073000805,2015
1380,8661.0,7537.0,68.0,18.0,1.0,64.0,361.0,612.0,8653.0,976.0,73273.0,073,53,000806,53073000806,2015
1381,6446.0,5354.0,26.0,68.0,302.0,36.0,210.0,450.0,6434.0,1560.0,41544.0,073,53,000901,53073000901,2015
1382,5862.0,4771.0,67.0,0.0,319.0,41.0,388.0,276.0,5809.0,543.0,68621.0,073,53,000902,53073000902,2015
1383,6620.0,5504.0,65.0,48.0,180.0,9.0,378.0,436.0,3140.0,1345.0,20449.0,073,53,001000,53073001000,2015
1384,6787.0,5967.0,44.0,26.0,213.0,8.0,253.0,242.0,6749.0,1008.0,60686.0,073,53,001100,53073001100,2015
1385,7134.0,5895.0,82.0,15.0,467.0,9.0,324.0,342.0,7104.0,3880.0,22866.0,073,53,001201,53073001201,2015
1386,3706.0,3461.0,11.0,64.0,65.0,0.0,36.0,69.0,3633.0,409.0,49746.0,073,53,001202,53073001202,2015
1387,8308.0,7063.0,1.0,270.0,156.0,37.0,130.0,637.0,8238.0,1701.0,48010.0,073,53,010100,53073010100,2015
1388,8947.0,7093.0,12.0,41.0,44.0,22.0,199.0,1529.0,8878.0,1041.0,58829.0,073,53,010200,53073010200,2015
1389,6886.0,5550.0,13.0,42.0,48.0,0.0,102.0,1131.0,6859.0,382.0,56832.0,073,53,010301,53073010301,2015
1390,4810.0,3840.0,29.0,7.0,102.0,0.0,83.0,749.0,4793.0,429.0,60000.0,073,53,010302,53073010302,2015
1391,5786.0,4638.0,19.0,42.0,294.0,22.0,287.0,446.0,5655.0,474.0,62330.0,073,53,010303,53073010303,2015
1392,8079.0,6639.0,38.0,65.0,463.0,68.0,287.0,479.0,7990.0,618.0,58948.0,073,53,010401,53073010401,2015
1393,4712.0,4461.0,59.0,0.0,162.0,7.0,11.0,12.0,4677.0,498.0,65516.0,073,53,010403,53073010403,2015
1394,6545.0,5776.0,98.0,41.0,187.0,0.0,277.0,166.0,6532.0,1075.0,57961.0,073,53,010404,53073010404,2015
1395,7469.0,6007.0,132.0,237.0,232.0,19.0,157.0,604.0,7438.0,795.0,65951.0,073,53,010501,53073010501,2015
1396,7520.0,5717.0,91.0,87.0,421.0,0.0,92.0,1112.0,7515.0,1355.0,44028.0,073,53,010502,53073010502,2015
1397,6597.0,5108.0,33.0,0.0,242.0,4.0,438.0,772.0,6561.0,376.0,60638.0,073,53,010600,53073010600,2015
1398,5762.0,5021.0,76.0,29.0,49.0,13.0,119.0,455.0,5762.0,235.0,71314.0,073,53,010701,53073010701,2015
1399,4173.0,2742.0,2.0,573.0,40.0,1.0,97.0,718.0,4161.0,443.0,60551.0,073,53,010702,53073010702,2015
1400,965.0,888.0,6.0,22.0,0.0,0.0,44.0,5.0,965.0,67.0,62734.0,073,53,010900,53073010900,2015
1401,1270.0,1163.0,18.0,0.0,37.0,0.0,34.0,18.0,1270.0,118.0,51474.0,073,53,011000,53073011000,2015
1402,5098.0,2022.0,36.0,2322.0,90.0,78.0,314.0,236.0,5014.0,1284.0,48638.0,073,53,940000,53073940000,2015
1403,7239.0,5511.0,174.0,0.0,469.0,7.0,552.0,526.0,3525.0,2778.0,15355.0,075,53,000100,53075000100,2015
1404,6770.0,5415.0,67.0,92.0,443.0,55.0,242.0,451.0,6752.0,1491.0,47024.0,075,53,000200,53075000200,2015
1405,5002.0,4094.0,89.0,9.0,457.0,0.0,102.0,251.0,5002.0,907.0,61118.0,075,53,000300,53075000300,2015
1406,4038.0,3524.0,168.0,0.0,104.0,0.0,104.0,138.0,4030.0,813.0,58158.0,075,53,000400,53075000400,2015
1407,3547.0,2159.0,169.0,0.0,408.0,7.0,403.0,379.0,1022.0,747.0,14423.0,075,53,000500,53075000500,2015
1408,6958.0,4533.0,229.0,25.0,1532.0,43.0,228.0,321.0,6958.0,4189.0,15168.0,075,53,000600,53075000600,2015
1409,3593.0,3370.0,25.0,14.0,7.0,0.0,55.0,122.0,3577.0,384.0,54489.0,075,53,000700,53075000700,2015
1410,3509.0,3294.0,38.0,0.0,73.0,0.0,9.0,95.0,3396.0,556.0,47983.0,075,53,000800,53075000800,2015
1411,3850.0,3484.0,34.0,57.0,21.0,0.0,69.0,185.0,3769.0,494.0,43305.0,075,53,000900,53075000900,2015
1412,2231.0,2149.0,0.0,7.0,4.0,0.0,22.0,49.0,2231.0,221.0,58977.0,075,53,001000,53075001000,2015
1413,3094.0,972.0,69.0,198.0,7.0,4.0,29.0,1815.0,2133.0,885.0,19896.0,077,53,000100,53077000100,2015
1414,5996.0,1473.0,32.0,155.0,6.0,0.0,53.0,4277.0,5953.0,2449.0,27018.0,077,53,000200,53077000200,2015
1415,4216.0,2153.0,1.0,161.0,12.0,0.0,78.0,1811.0,4081.0,1182.0,31588.0,077,53,000300,53077000300,2015
1416,7344.0,5742.0,40.0,0.0,79.0,0.0,224.0,1259.0,7311.0,367.0,64085.0,077,53,000400,53077000400,2015
1417,5141.0,3626.0,31.0,15.0,146.0,0.0,28.0,1295.0,4850.0,575.0,45634.0,077,53,000500,53077000500,2015
1418,7743.0,1029.0,35.0,7.0,25.0,7.0,358.0,6282.0,7743.0,3047.0,27500.0,077,53,000600,53077000600,2015
1419,7520.0,2882.0,129.0,97.0,0.0,0.0,149.0,4245.0,7268.0,1515.0,36308.0,077,53,000700,53077000700,2015
1420,4441.0,3502.0,0.0,18.0,100.0,0.0,40.0,764.0,4355.0,321.0,63717.0,077,53,000800,53077000800,2015
1421,7464.0,5908.0,211.0,50.0,47.0,0.0,236.0,1012.0,7464.0,326.0,53654.0,077,53,000901,53077000901,2015
1422,4116.0,2725.0,0.0,43.0,137.0,0.0,92.0,1112.0,4116.0,493.0,43023.0,077,53,000902,53077000902,2015
1423,5516.0,3860.0,0.0,49.0,101.0,0.0,214.0,1292.0,5516.0,883.0,40809.0,077,53,001000,53077001000,2015
1424,6984.0,4600.0,117.0,78.0,69.0,0.0,149.0,1971.0,6828.0,1120.0,54534.0,077,53,001100,53077001100,2015
1425,3859.0,1619.0,55.0,31.0,19.0,22.0,9.0,2104.0,3679.0,1512.0,33852.0,077,53,001201,53077001201,2015
1426,6344.0,2161.0,67.0,25.0,11.0,0.0,81.0,3983.0,6344.0,1979.0,29690.0,077,53,001202,53077001202,2015
1427,2416.0,1039.0,0.0,7.0,0.0,5.0,80.0,1285.0,2373.0,425.0,44417.0,077,53,001300,53077001300,2015
1428,3633.0,1558.0,62.0,150.0,4.0,0.0,15.0,1836.0,3490.0,1076.0,31450.0,077,53,001400,53077001400,2015
1429,7569.0,1356.0,134.0,85.0,0.0,0.0,142.0,5852.0,7158.0,3269.0,25182.0,077,53,001501,53077001501,2015
1430,2946.0,490.0,45.0,9.0,11.0,0.0,17.0,2374.0,2946.0,965.0,26864.0,077,53,001502,53077001502,2015
1431,2262.0,1819.0,0.0,9.0,0.0,0.0,94.0,340.0,2262.0,299.0,56781.0,077,53,001601,53077001601,2015
1432,6896.0,5407.0,68.0,70.0,59.0,0.0,297.0,995.0,6884.0,546.0,56351.0,077,53,001602,53077001602,2015
1433,2738.0,2019.0,40.0,7.0,6.0,0.0,97.0,569.0,2730.0,326.0,53500.0,077,53,001701,53077001701,2015
1434,6276.0,3452.0,23.0,153.0,19.0,0.0,25.0,2604.0,6239.0,681.0,52583.0,077,53,001702,53077001702,2015
1435,7346.0,2799.0,0.0,102.0,109.0,0.0,28.0,4308.0,7334.0,858.0,56858.0,077,53,001800,53077001800,2015
1436,4229.0,748.0,9.0,0.0,0.0,0.0,204.0,3268.0,4206.0,1531.0,33112.0,077,53,001901,53077001901,2015
1437,6609.0,1381.0,30.0,32.0,13.0,0.0,0.0,5153.0,6448.0,1100.0,42234.0,077,53,001902,53077001902,2015
1438,8428.0,988.0,0.0,21.0,0.0,0.0,0.0,7419.0,8289.0,2352.0,32423.0,077,53,002001,53077002001,2015
1439,8937.0,1596.0,0.0,28.0,109.0,0.0,84.0,7120.0,8874.0,2307.0,39356.0,077,53,002002,53077002002,2015
1440,2028.0,856.0,0.0,0.0,3.0,0.0,39.0,1130.0,2028.0,341.0,58393.0,077,53,002101,53077002101,2015
1441,8294.0,1902.0,13.0,81.0,0.0,0.0,64.0,6234.0,8277.0,2102.0,48833.0,077,53,002102,53077002102,2015
1442,8796.0,4230.0,0.0,151.0,48.0,0.0,133.0,4234.0,8657.0,1975.0,50010.0,077,53,002200,53077002200,2015
1443,3033.0,377.0,0.0,15.0,13.0,0.0,8.0,2620.0,2995.0,721.0,42988.0,077,53,002701,53077002701,2015
1444,4999.0,4273.0,0.0,35.0,32.0,0.0,68.0,591.0,4999.0,211.0,65169.0,077,53,002801,53077002801,2015
1445,8281.0,5800.0,40.0,103.0,379.0,9.0,123.0,1827.0,8184.0,543.0,63194.0,077,53,002802,53077002802,2015
1446,6591.0,3301.0,91.0,100.0,0.0,0.0,353.0,2746.0,6561.0,842.0,47122.0,077,53,002900,53077002900,2015
1447,4486.0,4122.0,2.0,76.0,7.0,0.0,99.0,173.0,4486.0,675.0,63060.0,077,53,003001,53077003001,2015
1448,3263.0,2570.0,39.0,43.0,0.0,5.0,165.0,441.0,3224.0,638.0,51020.0,077,53,003002,53077003002,2015
1449,5554.0,4087.0,103.0,39.0,256.0,3.0,259.0,807.0,5417.0,733.0,62141.0,077,53,003100,53077003100,2015
1450,6668.0,5294.0,44.0,10.0,58.0,0.0,100.0,1162.0,6501.0,694.0,48317.0,077,53,003200,53077003200,2015
1451,4581.0,3819.0,100.0,62.0,40.0,31.0,40.0,489.0,4575.0,477.0,63750.0,077,53,003400,53077003400,2015
1452,6393.0,1836.0,65.0,1657.0,202.0,5.0,187.0,2434.0,6345.0,1619.0,47790.0,077,53,940001,53077940001,2015
1453,4332.0,888.0,39.0,1470.0,0.0,13.0,151.0,1771.0,4301.0,951.0,46949.0,077,53,940002,53077940002,2015
1454,3299.0,1083.0,3.0,1409.0,68.0,0.0,211.0,525.0,3236.0,776.0,46096.0,077,53,940003,53077940003,2015
1455,7086.0,606.0,49.0,954.0,138.0,17.0,34.0,5288.0,6924.0,2570.0,32848.0,077,53,940004,53077940004,2015
1456,4808.0,593.0,50.0,458.0,88.0,0.0,14.0,3605.0,4713.0,1815.0,31250.0,077,53,940005,53077940005,2015
1457,4853.0,173.0,7.0,477.0,0.0,0.0,21.0,4155.0,4783.0,1622.0,38301.0,077,53,940006,53077940006,2015
